pt_b,eta_b,phi_b,cha_b,fla_b,event
81.26224,0.4062009,-0.49908245,1,5,2866
102.98477,-0.8936921,-2.5375006,1,5,2871
103.350105,0.18643962,-0.2750932,-1,5,2875
83.78127,-0.8907702,-0.03501179,1,5,2886
29.776688,0.52657795,0.7579447,1,5,2889
76.78454,1.1389352,-0.597019,1,5,2891
129.72078,-0.18764006,1.3187219,-1,5,2897
52.48846,-0.5225586,-0.4392243,-1,5,2901
118.49515,-0.12529574,-2.152033,-1,5,2903
24.723558,1.2060292,-3.050185,-1,5,2905
97.39905,-0.626364,-2.659381,-1,5,2907
21.310022,0.5249135,0.6911727,1,5,2909
80.78842,0.6775619,1.4390285,-1,5,2922
53.761536,0.4963718,-2.6116865,1,5,2933
130.95703,0.32986772,-1.9200754,1,5,2944
57.146477,-0.9133137,0.10015512,1,5,2958
81.91732,1.0344405,-2.7834952,1,5,2971
41.231567,-0.61907935,2.1208258,1,5,2979
44.781815,-1.3925822,2.4246817,1,5,2980
28.847305,1.0999649,-1.4558201,1,5,2990
146.62485,-0.00023303406,0.054138254,1,5,2991
101.16702,0.58579177,1.5619,1,5,2992
128.88097,0.67695206,-1.622268,-1,5,2999
142.90102,0.12488254,1.356927,-1,5,3000
119.5751,-0.27181634,3.0983207,1,5,3016
52.394417,0.27975526,-2.697582,-1,5,3019
127.31415,-0.44301915,-1.2947143,-1,5,3030
33.38918,1.9883732,1.1794503,1,5,3033
105.46525,0.6875444,1.0501416,-1,5,3040
75.07097,0.85941255,-3.0342832,1,5,3046
103.10992,0.38450098,-0.95018184,-1,5,3053
65.22135,1.0729821,1.1180505,-1,5,3055
74.196075,-0.17279527,2.991335,-1,5,3060
50.335236,0.08123114,-2.396259,1,5,3066
38.81866,0.35292983,-1.8467778,1,5,3074
81.857475,0.58380824,0.6838109,1,5,3080
10.378969,0.020493668,0.42666382,1,5,3090
39.169365,-0.15939437,0.4269756,-1,5,3095
109.52811,-0.10570245,2.286555,-1,5,3097
78.0804,0.66357166,2.879241,1,5,3102
124.39598,-0.43621564,1.3267667,-1,5,3103
57.62256,-0.28124025,0.5771613,1,5,3111
95.38401,0.7588627,1.1849363,-1,5,3112
108.61153,-0.09797457,0.76022995,1,5,3114
68.21792,0.20386305,0.54308337,-1,5,3116
102.63818,-0.33673763,-2.5737066,1,5,3121
37.328022,0.18480943,-0.003145328,1,5,3125
74.41426,0.9499539,-1.8226093,1,5,3128
48.905846,-0.21960184,-2.7157521,-1,5,3131
104.55966,0.01008204,3.1098273,1,5,3134
152.94754,0.14313073,-1.5612675,1,5,3136
64.99514,-1.2657437,3.1414995,-1,5,3138
84.42672,0.69105935,-0.9147792,-1,5,3141
112.532234,-0.78715557,3.1334004,-1,5,3149
30.717993,1.8244073,1.0419977,-1,5,3165
28.870768,0.9083736,-0.025246654,-1,5,3182
44.184624,-0.52417237,-0.10160219,1,5,3186
68.48462,1.3400211,-0.80643815,1,5,3193
46.089245,0.27053443,-1.3564842,-1,5,3202
55.995743,-0.59180117,-0.81445473,1,5,3213
11.918965,0.9539095,-1.208112,-1,5,3214
94.196655,-0.11847011,0.6851574,1,5,3217
23.751844,-0.9100946,3.09464,-1,5,3218
15.925116,1.50323,3.0940404,-1,5,3226
128.24297,0.1033037,-2.8733869,1,5,3227
127.834045,0.37062946,-2.6631703,-1,5,3228
62.551525,1.404665,-2.1849782,-1,5,3229
107.76389,-0.9563357,1.8013706,1,5,3233
36.880516,-0.0075924937,-3.0627232,-1,5,3238
99.23178,-0.39858294,-2.7009432,-1,5,3239
157.01797,-0.20727114,-0.460635,1,5,3242
113.46315,0.29513055,1.131543,1,5,3244
29.158514,0.95747167,0.8041519,-1,5,3248
25.918583,1.2242252,0.6111888,1,5,3250
54.154835,0.07883791,-2.7954433,-1,5,3254
131.38222,-0.3620703,2.4279616,1,5,3261
121.87047,-0.23200656,2.1111965,-1,5,3263
137.49547,0.20600936,-2.3437493,1,5,3267
126.67519,-0.1258974,0.43680647,-1,5,3273
117.3167,-0.15956116,2.9498866,-1,5,3279
126.57661,0.3276018,0.24416254,1,5,3284
102.391525,0.5257254,1.209103,-1,5,3285
129.53897,-0.057854857,-1.4916468,-1,5,3286
3.7573025,-0.41457766,1.0084974,-1,5,3292
76.28722,-0.34149185,2.1458004,1,5,3294
71.16203,-0.12517084,0.71869504,-1,5,3295
130.72258,-0.18499628,0.62100965,-1,5,3302
108.358604,-0.34644952,-2.0000043,1,5,3308
130.13898,-0.43018037,0.24323325,-1,5,3310
71.73336,0.25955972,0.6756458,1,5,3317
34.43882,0.4979485,2.5201674,-1,5,3325
44.028492,0.13802442,2.466822,-1,5,3328
29.395617,-2.122843,-1.2359596,-1,5,3331
61.3819,0.40098205,0.86946344,1,5,3334
16.233793,-1.3412832,-1.9943577,-1,5,3335
44.871597,0.76516676,-2.0239267,1,5,3337
11.946282,-1.5241009,-1.4820596,-1,5,3338
39.675434,-0.057174392,-1.3415123,1,5,3339
50.76528,0.67756903,-0.6571244,1,5,3341
12.972426,1.4806275,-2.7466364,1,5,3342
40.11286,-0.027444657,0.75736034,1,5,3345
108.51273,0.56016713,1.7586099,1,5,3348
108.672935,0.71544135,2.4714456,1,5,3350
116.05827,0.046182267,-0.5030063,-1,5,3352
48.16126,-0.0040872158,1.6476306,1,5,3356
42.85044,-1.0475357,1.440722,1,5,3357
20.789377,-1.3312048,2.837895,1,5,3365
25.888578,-0.58721304,-2.3932297,1,5,3366
135.17177,0.091484755,1.4525244,-1,5,3377
28.597555,-0.46614996,-0.06299807,1,5,3380
137.51015,0.0047502504,-1.4859467,1,5,3394
114.987656,0.044748705,-2.4308486,1,5,3395
111.171776,0.40689054,0.9961032,-1,5,3397
42.59084,-0.5354701,0.4346376,-1,5,3404
93.347694,-0.7740262,0.40777066,-1,5,3413
12.19007,1.8174468,1.0071763,-1,5,3425
124.93411,0.35104454,2.7378476,1,5,3428
4.62137,0.41856587,-0.16980514,-1,5,3433
108.95533,0.6902022,0.3108622,1,5,3435
55.62757,0.5899443,-2.8218045,1,5,3454
72.99848,1.2150034,-2.2306383,1,5,3463
19.296513,2.3304021,2.3671448,-1,5,3467
59.92962,1.1713157,0.6194941,-1,5,3469
29.28201,0.6026404,-2.5272014,-1,5,3472
118.53319,-0.05868352,-1.5442975,1,5,3475
75.250305,0.8688591,2.349146,1,5,3479
54.880318,-0.5741938,-0.04524491,1,5,3482
51.925346,-0.4313384,1.1303223,1,5,3485
104.555084,0.4137071,-2.4294581,-1,5,3489
45.944553,0.2418343,1.960313,1,5,3490
29.113386,0.7635966,3.0693445,-1,5,3494
113.94444,0.42687473,-0.24393916,1,5,3495
66.64585,0.07963217,-2.3454309,-1,5,3503
70.9011,1.2682977,3.0665932,-1,5,3508
113.92109,-0.5235564,-2.31004,1,5,3523
17.483809,-0.004545845,-2.4833586,1,5,3526
28.18101,-1.5785502,-1.3672513,-1,5,3527
24.153301,-0.49153948,1.8546172,1,5,3529
47.769917,-0.29960924,-3.01963,1,5,3531
76.19852,-0.32887167,2.1241732,-1,5,3544
98.379295,0.497053,-0.043803487,-1,5,3561
90.93598,0.5164853,-2.8385544,-1,5,3564
97.136246,0.4172685,-2.5804164,1,5,3570
31.89193,-0.0657542,2.026146,1,5,3598
20.759003,-0.8748752,-1.4670227,1,5,3599
108.7608,-0.02441758,0.4933115,1,5,3603
27.869356,0.17083588,0.0460056,1,5,3617
32.82679,1.9504731,-2.641519,1,5,3620
55.328167,-1.2837061,0.10992225,-1,5,3622
73.44204,-0.84127283,2.0405762,-1,5,3623
134.51471,-0.12418932,-2.7058485,1,5,3627
88.26766,-0.4597294,-2.5108116,1,5,3635
146.836,0.305149,1.4322103,-1,5,3643
51.351807,-0.07743302,-1.9519244,-1,5,3644
15.275792,-1.717439,-1.051838,1,5,3654
54.657032,0.47465461,-3.1020224,1,5,3658
31.516705,0.5321748,-3.1025121,-1,5,3665
25.573511,-0.8355665,-2.10281,-1,5,3671
53.928688,-0.0921091,-2.8286793,1,5,3676
106.853584,-0.42970315,-2.995136,-1,5,3677
56.30772,-0.073760316,-1.1183726,1,5,3684
81.82482,-1.0979329,-1.585839,-1,5,3686
60.35916,0.3331157,0.70949405,1,5,3687
100.008766,-0.12851983,0.81470466,-1,5,3688
124.11867,0.6248026,1.3495319,-1,5,3695
128.68146,-0.29028344,1.479724,-1,5,3700
55.413246,0.5657539,0.93720514,1,5,3702
58.800533,-0.560808,-2.1418447,1,5,3714
15.1568985,0.40721673,0.924372,-1,5,3717
148.34047,0.1460219,-1.5821879,1,5,3720
98.11204,0.24030252,-0.8726292,1,5,3727
45.440674,-0.59061545,-0.8953719,1,5,3737
18.807573,-0.76448494,-1.6008472,1,5,3755
72.3286,1.1325499,2.4562926,-1,5,3756
35.1112,0.2861455,1.4727218,-1,5,3757
91.98635,0.7199912,-2.5752716,-1,5,3771
84.44092,0.5738871,1.5877595,1,5,3777
58.545967,0.5872718,-1.798763,-1,5,3781
49.17132,-0.853966,3.0891898,-1,5,3786
2.8999012,-0.5671155,-2.6655045,-1,5,3790
9.386779,-1.8053398,-0.9496051,-1,5,3792
65.93728,1.3539364,-2.6516714,1,5,3802
16.11466,0.5956509,-0.334528,1,5,3804
143.86534,0.057003476,1.6199079,-1,5,3805
109.81324,-0.3845826,-2.8742101,1,5,3806
116.46055,0.5909894,1.4833043,-1,5,3812
27.023184,-0.32389536,-1.4627262,-1,5,3817
30.980024,0.05297785,2.7606869,1,5,3822
94.85461,0.704966,-2.0499275,-1,5,3832
100.6323,0.8253406,1.2919478,1,5,3833
71.697365,-1.1078188,0.5103609,1,5,3843
138.55885,-0.14906156,-0.53893334,-1,5,3855
44.25988,0.39459872,2.2098055,-1,5,3862
24.167099,0.8739359,-0.289007,1,5,3867
35.593506,-0.79447854,-0.5061215,1,5,3882
124.73226,0.12725294,-0.8080974,-1,5,3889
38.965935,-0.5537185,1.1441654,1,5,3895
51.078697,-0.27157012,2.527882,-1,5,3904
87.24807,1.1667886,2.5108075,1,5,3906
51.52651,0.13577083,0.47946873,1,5,3911
93.1621,0.35599583,-0.9431762,1,5,3915
115.91445,0.35322332,0.15040065,-1,5,3919
113.40504,0.23628493,1.0082614,-1,5,3926
98.70121,-0.7139888,-0.4021994,-1,5,3929
18.178415,1.1649345,0.19372517,-1,5,3934
41.703697,0.8973235,-1.0679796,-1,5,3936
26.570831,-2.3230784,0.29862228,-1,5,3938
59.14853,-1.161755,1.8338107,-1,5,3939
56.67505,0.89101684,-1.0214965,-1,5,3941
81.08246,0.30229247,-3.018277,-1,5,3945
6.127673,2.1911166,-0.7355428,1,5,3952
93.8824,0.9349609,-0.6074467,-1,5,3958
25.342728,1.0818677,1.3123573,-1,5,3961
94.3636,0.73335105,2.0747788,-1,5,3962
71.5455,-0.17361607,2.3317387,-1,5,3966
118.622284,0.19397898,1.813502,1,5,3967
90.20666,0.40833402,-0.8172295,1,5,3973
127.71406,0.45631364,-2.5423906,1,5,3982
122.136116,-0.38137215,2.90015,-1,5,3983
23.202677,-1.4438403,2.226984,1,5,3984
18.1733,-0.6574436,1.1768914,1,5,3987
74.65864,-0.3110276,-0.21700767,1,5,3990
113.092606,-0.43358698,2.9606013,-1,5,3999
17.525911,-1.4238055,2.0442495,1,5,4001
46.74953,0.7611913,-2.3530838,-1,5,4005
31.732542,0.9181997,2.7041903,1,5,4012
38.224346,0.6812414,-0.4101561,-1,5,4017
45.827194,0.6897288,-1.9459969,-1,5,4021
107.69173,0.30458036,-1.1489205,1,5,4022
49.220917,-0.03816268,-1.0435932,-1,5,4026
63.79897,1.2131943,-0.33427906,1,5,4028
51.634087,0.85766524,-2.7673926,1,5,4030
43.94652,-0.04325478,1.8830745,-1,5,4040
124.84668,-0.60733175,-1.5382667,-1,5,4044
91.00051,0.89324903,-2.044602,1,5,4060
53.69372,0.5514807,-2.5763743,-1,5,4062
67.564384,-0.5067113,-2.4951556,1,5,4063
131.71214,-0.04607585,-2.0306163,1,5,4065
78.98128,0.13520947,-1.0733302,-1,5,4069
65.612206,-0.67393,0.15244152,1,5,4074
77.67838,1.2478175,1.8601505,1,5,4085
25.48921,1.1259443,-0.17953794,1,5,4089
44.311703,1.6336765,-2.9753535,-1,5,4092
132.03601,0.085182294,1.0039461,-1,5,4096
21.494453,-1.2758197,1.8763446,1,5,4104
44.385582,0.73975265,1.79676,1,5,4105
7.811021,-2.5926404,1.3557438,1,5,4110
116.40802,0.1503066,-2.4306958,1,5,4119
139.05275,0.11505972,1.7815251,-1,5,4132
87.35554,0.77783895,1.8257089,-1,5,4137
76.64465,-0.27324617,1.141844,-1,5,4154
56.497437,-0.32214716,3.0946066,-1,5,4157
129.54881,0.30269855,-2.0295613,-1,5,4158
126.63844,0.14291714,-2.8054838,1,5,4162
123.867256,0.054470677,-2.043635,1,5,4163
75.79976,0.7059018,-2.710976,1,5,4165
26.838852,1.0105855,1.4675721,-1,5,4168
111.539154,-0.42666867,-0.06413771,1,5,4172
32.443726,0.06892853,1.4861816,-1,5,4183
32.696304,-0.3071488,-1.567676,1,5,4185
85.9906,-0.80646044,1.9809722,1,5,4191
21.379164,2.5779464,-0.5838379,-1,5,4198
107.97415,-0.68657905,-1.9367884,1,5,4201
87.87788,-0.82078576,1.2823626,-1,5,4204
1.3717263,-0.6818955,-1.1885312,1,5,4207
117.0265,-0.41628125,1.1420381,-1,5,4208
31.64874,-0.50194085,-0.70437425,-1,5,4213
120.538155,-0.37353984,-0.4090759,1,5,4214
19.766357,1.1308578,0.59753174,1,5,4215
89.18869,-0.112928,-2.7529151,-1,5,4216
3.591737,-0.107814476,-2.00183,1,5,4217
73.195244,0.8877094,-2.8127408,-1,5,4220
99.33148,0.36673096,1.7409897,-1,5,4222
27.342808,-0.05785582,0.3722893,-1,5,4225
124.28817,-0.21913818,-0.51146287,1,5,4226
47.85066,-0.007637955,-3.0116088,1,5,4243
114.68247,-0.25274637,1.2700995,1,5,4246
16.811434,-0.75843006,-1.7476443,1,5,4247
45.3573,-0.3974618,-2.5346804,-1,5,4251
81.943886,-0.74847573,2.3160462,-1,5,4261
34.262733,0.22569546,1.1322635,-1,5,4262
43.378563,-0.57736856,-0.3047514,1,5,4266
42.995186,1.6459873,-2.7015932,1,5,4267
45.593555,0.3526287,2.0189548,-1,5,4271
30.48434,-0.6532787,0.7660886,-1,5,4283
23.009037,0.4989334,0.6007754,1,5,4284
104.61535,0.59285915,-2.99862,1,5,4293
25.317732,0.9671237,2.1634653,1,5,4297
71.0501,0.009591935,-1.8134376,1,5,4301
122.96798,-0.32434848,-0.82348734,1,5,4307
151.67282,-0.091524705,2.47461,1,5,4309
35.154423,0.9233817,-1.74858,-1,5,4313
29.728323,-1.1066504,0.69218576,1,5,4325
122.62786,0.57165235,1.3065776,1,5,4326
137.89857,0.3596064,0.358769,-1,5,4329
57.82441,1.3824271,0.63013875,1,5,4331
118.307304,0.4074904,2.8974137,1,5,4338
34.85955,0.98707294,-2.8283281,1,5,4339
27.731422,-0.1695932,2.8970428,1,5,4342
122.85515,0.20226486,-2.4891937,1,5,4343
63.553772,-1.3532928,2.9818954,-1,5,4344
115.94565,0.3764958,-2.3803508,1,5,4347
6.4904556,-2.3290207,0.27674112,-1,5,4349
38.265465,0.85967016,0.94920903,1,5,4360
41.611576,-0.66804993,-3.0286584,-1,5,4370
48.506668,0.14946872,0.17855062,1,5,4376
32.03054,0.18952619,-2.458288,-1,5,4380
124.4496,-0.023203703,2.8905807,-1,5,4381
19.053005,1.0203227,0.058074243,-1,5,4394
32.07182,-0.7568356,2.5909858,1,5,4396
111.375534,-0.31170654,-2.9588637,1,5,4397
44.595398,0.54841536,2.328496,-1,5,4409
46.978256,0.87776506,-0.37223393,1,5,4412
101.22546,0.8557667,-2.7174604,-1,5,4414
14.630407,0.6661958,-1.7959523,1,5,4416
59.868134,1.2466195,2.5910769,1,5,4418
57.491005,1.2242374,2.6569066,1,5,4423
99.59631,-0.58850384,0.99744236,1,5,4432
65.47804,0.62666804,2.7337935,-1,5,4435
56.025223,-1.6599398,-1.5953366,-1,5,4438
22.252268,-1.6952484,0.9400293,-1,5,4447
60.475277,-0.40165377,-2.8032424,1,5,4453
74.596535,-0.1882939,-0.23096149,1,5,4455
14.966156,1.3628355,-2.7429252,-1,5,4459
101.939606,0.9498078,0.6248179,-1,5,4461
56.149967,-0.14750357,0.966318,1,5,4463
135.75719,-0.123509236,-1.7707162,-1,5,4466
27.971823,0.53047794,0.29255444,1,5,4474
124.68636,0.5021133,-0.041261956,1,5,4475
12.6941,1.257308,0.19995682,1,5,4481
10.529295,-2.1575952,-0.8577489,-1,5,4482
151.38551,-0.18296383,-0.14172705,-1,5,4495
159.33443,0.19952318,-1.1647924,-1,5,4496
43.19234,-0.14073956,-2.171629,-1,5,4497
122.348526,-0.35630712,-2.1685348,-1,5,4503
89.07454,0.8314281,-1.5852123,1,5,4516
72.238365,-1.1555905,-1.2042589,1,5,4517
141.7436,0.43065438,-2.083232,-1,5,4519
122.27468,-0.20280519,-2.4888945,-1,5,4522
40.237812,-0.056294724,-3.1405454,1,5,4537
24.151394,0.004435151,-2.6705651,1,5,4574
49.884636,-0.29208896,2.4392133,-1,5,4577
103.04175,-0.55535287,-1.1416934,-1,5,4578
81.67456,0.29354858,2.8381479,1,5,4584
136.54576,0.5182419,0.7323872,1,5,4585
23.859499,-1.271122,1.3563637,1,5,4586
48.846413,0.43497658,-2.6501184,1,5,4588
93.801315,-0.26980972,2.3291638,1,5,4590
63.15219,0.041573957,-3.057145,-1,5,4608
161.97043,-0.04815901,-1.9621712,-1,5,4613
114.7847,-0.76748425,-1.2533511,1,5,4614
127.80002,-0.4300241,-2.9750292,1,5,4622
12.034618,0.63793427,-1.1980958,1,5,4624
78.39415,-0.01945149,-2.4626482,-1,5,4626
89.43675,-0.2837329,2.2077975,-1,5,4636
47.407402,-0.08591316,-3.0316865,1,5,4643
110.76842,0.6694408,-2.2630394,-1,5,4647
4.9483037,-2.1660442,-2.9762886,1,5,4648
147.91733,0.027288986,-2.9166932,1,5,4650
45.090504,0.80617446,3.0560029,1,5,4658
87.92631,-1.0025364,2.8671358,-1,5,4662
42.2674,0.6221901,1.4639146,1,5,4671
84.29297,0.731266,-0.8631322,1,5,4674
111.899864,-0.32569054,2.2788491,1,5,4679
12.847191,0.8525509,-1.259565,1,5,4680
116.29559,-0.29292533,-1.0421934,-1,5,4686
44.995037,-0.4147835,-2.3442185,-1,5,4695
34.825214,0.38886604,2.6932416,-1,5,4705
70.68948,-0.8920605,2.7430968,1,5,4706
150.7659,-0.3718411,-2.5664978,-1,5,4713
24.771585,-0.046579435,-2.9509046,1,5,4719
31.18909,-1.2800686,-2.7611961,1,5,4721
41.843246,-0.37514275,1.9580902,-1,5,4725
5.2823157,-1.4601929,2.2831864,1,5,4743
145.39377,-0.3900534,-2.520227,-1,5,4754
141.48265,-0.26255676,2.2142954,1,5,4759
82.93182,-0.8916757,-1.4940587,1,5,4763
74.96779,1.343947,1.9643635,-1,5,4772
82.65821,0.6732275,-0.29981345,-1,5,4778
103.84403,0.65457624,-3.0878897,-1,5,4780
113.46531,0.18492639,0.46344432,-1,5,4785
150.41756,0.0031899712,-0.4308728,1,5,4787
105.910324,0.068154834,2.9459734,-1,5,4792
86.307495,1.1059211,0.95292515,1,5,4796
8.27606,-0.58982456,1.5976977,1,5,4796
65.77163,0.13053752,-2.523735,1,5,4806
143.27756,-0.16077463,0.63363564,1,5,4807
52.28168,0.31288368,0.5536384,1,5,4809
18.676277,1.4470615,0.3236945,-1,5,4813
142.87535,0.2874635,-0.21616101,-1,5,4816
118.79628,-0.5522415,-1.7324905,-1,5,4817
6.7945724,2.772963,2.7590744,-1,5,4821
116.65439,-0.73941165,2.0681772,1,5,4822
32.92128,0.91763574,-0.098725304,1,5,4830
131.96591,-0.20464443,1.5567197,1,5,4835
4.766595,-0.4623157,0.44577983,-1,5,4839
143.90155,-0.36093277,-1.1589663,1,5,4842
100.33929,0.16654083,-0.010177593,-1,5,4853
75.93055,0.49548838,-2.3137717,1,5,4858
121.642265,-0.40188336,1.4025818,-1,5,4859
53.7913,-1.4986703,-1.4335511,-1,5,4869
8.1451845,0.123449795,2.2031982,-1,5,4879
109.5622,-0.5776953,2.6797922,1,5,4880
112.36272,0.7095762,-0.58771485,-1,5,4881
9.928855,-1.3368787,-2.6658335,-1,5,4894
98.28758,0.0039754827,-0.13762674,-1,5,4895
65.644936,1.3031973,2.1495948,-1,5,4906
102.960434,-0.22712734,-1.9759247,1,5,4911
94.13805,0.65875536,1.6613528,1,5,4916
113.62335,-0.5295148,0.50617623,-1,5,4919
29.222399,0.83882415,-0.58109915,-1,5,4925
83.90341,1.0658436,2.7720366,1,5,4929
111.26977,-0.28505325,-3.0033119,1,5,4930
63.45783,0.5495918,-1.0123063,-1,5,4933
67.026535,-0.7307765,-0.50083554,-1,5,4937
73.95296,-0.9844981,-1.2493783,-1,5,4938
121.571396,0.22165836,-0.9963939,1,5,4946
94.94881,-0.3712444,2.8961504,-1,5,4947
80.86804,1.0911131,0.20061429,-1,5,4949
121.061905,0.4648456,-0.75261176,1,5,4957
36.097725,-0.20529357,-1.7956743,-1,5,4978
57.42464,-0.45071098,-2.509043,1,5,4980
144.62999,0.40829015,-1.5294495,-1,5,4983
90.27858,-0.71605563,2.0476158,1,5,4990
98.59376,-0.50810814,1.5272064,-1,5,4995
102.880424,0.7607317,1.4239525,-1,5,5000
102.03061,0.6732897,-0.23210321,-1,5,5004
19.328226,-1.0859976,-0.6247483,1,5,5006
92.26819,-0.6963287,1.5648646,-1,5,5009
112.34856,-0.19753627,0.24664849,-1,5,5013
102.64017,0.6671131,-0.025432594,1,5,5014
44.61541,0.13555725,-0.270032,1,5,5022
12.23907,1.9144801,1.7489549,-1,5,5027
156.11263,-0.12703587,-2.183164,-1,5,5030
56.780907,-0.6454575,-2.4434013,1,5,5034
46.9523,0.37335116,2.034548,1,5,5040
49.670647,0.30425736,-2.2998207,1,5,5046
104.50556,-0.5133222,-0.5387495,1,5,5055
71.3135,0.37483028,1.994351,-1,5,5074
132.54413,-0.3968447,-1.553987,1,5,5075
9.816287,-0.39037743,1.3936388,1,5,5076
155.39565,-0.09401505,5.508391e-05,-1,5,5077
96.52946,-0.6612413,-0.99426895,-1,5,5080
58.47867,0.34819576,-0.9244067,1,5,5085
120.59746,-0.5342938,0.12354327,1,5,5088
86.28366,1.0789474,-2.368299,1,5,5089
109.88668,0.44974926,-0.45007598,-1,5,5098
122.08679,-0.09159411,1.993493,1,5,5099
56.33946,-0.313696,-0.97650564,-1,5,5107
93.12597,-0.7720221,-2.656053,1,5,5111
69.94063,0.5739137,0.66358155,-1,5,5118
133.24438,-0.4615032,-0.89204246,-1,5,5122
63.845997,0.00623685,0.7368044,1,5,5124
27.906288,0.5810351,0.49297473,-1,5,5125
35.555016,-0.07997175,1.5316857,-1,5,5132
110.37599,0.5905153,-1.798,-1,5,5141
22.882557,-1.2090014,-2.8177686,-1,5,5148
128.64218,-0.43007782,1.6985375,-1,5,5151
159.73254,-0.2053606,0.7890859,1,5,5158
60.396843,-0.102083966,2.1934237,-1,5,5173
106.24041,0.4015358,0.4632526,-1,5,5174
17.181997,1.1343575,-2.4107258,-1,5,5182
48.94287,-1.069229,1.9898795,1,5,5185
18.944897,-1.6008658,1.6398544,1,5,5187
106.354645,0.040765446,0.48559922,-1,5,5204
112.0877,-0.2583961,-2.5556617,1,5,5231
128.21574,-0.16272648,-1.3272802,1,5,5240
78.465004,-0.7523914,1.383798,-1,5,5244
83.6119,-0.8325844,-2.0193455,-1,5,5246
24.773571,-0.020963378,0.34462315,-1,5,5248
86.24518,-0.06811476,-1.3790934,-1,5,5251
79.012955,-0.6030708,-0.9742806,-1,5,5291
112.19951,-0.34299815,-1.75292,-1,5,5292
105.28199,-0.6270672,0.56505924,1,5,5294
52.493576,-1.5433458,-0.7515285,1,5,5297
12.599197,0.8588097,2.613589,-1,5,5298
48.318874,-0.124179184,-1.2894588,-1,5,5306
97.848274,0.6852003,-2.45955,-1,5,5313
67.31802,0.42569244,1.8645821,1,5,5322
132.91946,0.13100576,2.7687755,1,5,5350
78.54401,0.85287106,0.88932276,1,5,5353
66.25929,0.13783717,-2.1847205,-1,5,5357
2.9976087,0.08342074,0.1214689,-1,5,5359
50.99233,1.40374,2.1427352,-1,5,5360
32.530945,1.894478,0.17315617,-1,5,5369
25.037933,-1.1098889,0.047648884,1,5,5377
43.582516,0.11878795,-0.34743005,-1,5,5381
46.130444,0.90771896,1.5425253,1,5,5385
35.648823,-0.11756647,-3.0123215,1,5,5393
43.53828,0.43884602,0.02721481,1,5,5400
84.38052,-0.12326944,-2.973933,1,5,5427
110.799,0.12599777,2.6843472,1,5,5428
86.73573,0.989003,1.5714058,-1,5,5437
83.311,-0.9776885,2.9220762,1,5,5441
14.714212,-1.992835,2.2322538,1,5,5447
115.86475,-0.27141055,1.7754412,1,5,5458
28.94263,-1.3905197,-2.7100956,-1,5,5459
138.01845,0.27284366,0.8702399,-1,5,5460
115.28001,-0.18613894,-1.5466057,-1,5,5462
83.46266,-0.28513706,-1.1081483,-1,5,5464
16.569147,1.2237716,1.3049613,-1,5,5468
20.007645,-1.704004,2.6330707,-1,5,5471
120.51313,0.467537,-0.93450874,-1,5,5475
103.45775,0.8999151,-2.350001,1,5,5482
57.575638,-0.1953165,-2.595781,-1,5,5485
49.4777,0.093191765,2.1504345,1,5,5492
105.3128,-0.64736485,-0.036732055,-1,5,5494
139.96315,0.090554334,3.0537925,1,5,5516
23.754246,-1.1746135,0.67757434,1,5,5517
119.808136,0.043726224,-2.999961,1,5,5524
70.045746,0.81677514,1.0764438,1,5,5528
54.82477,0.55824524,1.4217259,1,5,5530
83.52442,-0.28749812,2.0226052,1,5,5538
104.98214,0.26670283,-1.0092804,-1,5,5543
134.66829,-0.4370218,3.029251,1,5,5544
113.92699,-0.65758705,1.9329008,1,5,5547
73.56224,-0.83704066,-1.5782062,-1,5,5550
37.494503,0.5617163,1.6981629,1,5,5551
20.720858,-1.0570043,0.9257684,-1,5,5552
149.29213,0.004203994,0.7743788,1,5,5560
28.570946,-1.8817577,2.0313852,1,5,5574
67.20655,0.029706864,-2.0331507,1,5,5576
111.34963,-0.43363178,-0.59151095,1,5,5580
118.26114,0.3212521,-0.8503849,-1,5,5584
33.380814,0.77307695,-0.4900064,1,5,5585
80.69766,1.1709542,-0.31707293,1,5,5586
120.769844,0.39501545,-1.0753467,-1,5,5588
45.693897,-1.4554205,0.43029577,1,5,5598
118.00793,-0.28374082,-2.797374,-1,5,5603
79.988014,-0.11516469,-0.68871766,-1,5,5605
129.94635,0.11858766,-1.9712597,1,5,5609
19.451048,-0.71657354,-0.62511855,-1,5,5611
33.964436,1.1182302,-0.7875453,1,5,5618
5.5961742,1.6025777,-2.808626,-1,5,5626
85.79859,0.14027634,-1.8035761,1,5,5640
40.791477,0.16983598,-0.3736725,-1,5,5641
51.317425,-0.13638711,0.80919594,-1,5,5643
38.51941,-0.4197068,-2.0770714,1,5,5650
19.655098,-1.4343947,2.877889,-1,5,5653
1.8272315,-0.2745785,2.360936,-1,5,5655
150.12425,0.10517673,1.1497073,-1,5,5657
30.274683,1.9545835,1.6665651,1,5,5661
43.29391,0.32334855,0.012612958,-1,5,5668
52.5476,-1.085151,-0.5256752,1,5,5671
119.36663,0.55242276,0.8162258,-1,5,5672
97.1905,-0.07540186,-2.634699,-1,5,5674
43.778744,0.12837115,2.1763525,-1,5,5679
87.58543,0.69458085,-1.3070207,1,5,5685
81.689804,-0.64053667,-1.885116,1,5,5696
104.87129,-0.7494413,-1.7269766,-1,5,5700
41.960697,-0.46573132,2.4675715,1,5,5704
