pt_s,eta_s,phi_s,cha_s,fla_s,event
19.53727,0.8002785,-1.3604603,1,3,2854
23.61524,-0.09037824,0.73457104,1,3,2856
123.85636,-0.021672854,-1.9421462,-1,3,2862
59.10605,-1.2110702,0.336265,-1,3,2866
40.208958,0.64960545,3.0293064,-1,3,2871
39.925545,-1.0147257,-1.5929894,1,3,2875
65.63053,0.065622136,1.4405487,-1,3,2886
120.35354,-0.43801698,-0.66773975,-1,3,2889
40.39241,0.16392037,1.7087077,-1,3,2891
42.246124,0.28848577,2.9537127,1,3,2897
98.298615,0.53644025,-1.6063042,1,3,2901
61.033314,-0.7507355,-0.42937684,1,3,2903
113.6164,-0.6079866,2.4895072,1,3,2905
61.991074,0.40128323,-1.4246821,1,3,2907
122.951935,0.58624417,-1.5570211,-1,3,2909
82.18435,0.10822016,-0.2951551,1,3,2922
91.844284,0.8427121,1.6890852,-1,3,2933
134.59473,-0.33786955,1.2482096,-1,3,2944
53.185005,-0.019623054,-1.4201308,-1,3,2958
50.65438,0.089588,-1.1064477,-1,3,2971
53.905426,1.6726995,1.9348232,-1,3,2979
67.81972,0.36417812,1.8937385,-1,3,2980
117.03972,0.45799538,2.377787,-1,3,2990
37.716797,-0.3886734,-1.7308617,-1,3,2991
1.1234686,0.2263611,-0.08141636,-1,3,2992
83.97516,-0.73640895,1.4906777,1,3,2999
11.076095,1.0430974,-2.7039435,1,3,3000
24.195606,-1.511701,-0.90682966,-1,3,3016
110.45184,0.49284443,-0.9956226,1,3,3019
19.520443,1.4973972,-0.12970284,1,3,3030
75.2877,-0.41108224,1.3084439,-1,3,3033
2.4884362,0.19231175,-0.75573075,1,3,3040
49.002903,-0.60093904,2.4257474,-1,3,3046
54.44298,-0.8520488,-2.0380049,1,3,3053
31.81635,-0.736096,1.2491052,1,3,3055
90.861664,0.24174052,1.4782995,1,3,3060
128.63615,0.21731575,2.1468165,-1,3,3066
66.00811,-0.76092136,-0.53171444,-1,3,3074
50.816933,1.2884231,-2.437362,-1,3,3080
110.30089,0.7087754,-1.1414458,-1,3,3090
116.091446,-0.15562688,-1.2929202,1,3,3095
4.571634,-2.659472,0.11235209,1,3,3097
42.697834,0.86001337,0.5034736,-1,3,3102
31.5199,-1.0133312,-2.3478253,1,3,3103
72.305626,-1.2026068,2.5116904,-1,3,3111
63.62745,-0.3045299,-0.096695244,1,3,3112
15.8124,-1.9161981,2.7540386,-1,3,3114
107.91357,0.85803646,-2.2857847,1,3,3116
62.334892,0.535037,-1.272148,-1,3,3121
138.7399,-0.12666145,1.8022724,-1,3,3125
30.484156,-0.20825809,-0.5348436,-1,3,3128
94.1173,0.73297703,2.1725595,1,3,3131
60.54947,-0.044865455,1.5716536,-1,3,3134
153.38257,-0.14291395,1.5779761,-1,3,3136
53.184544,0.36155707,-2.1999743,1,3,3138
46.1976,-0.9917319,-1.1701607,1,3,3141
113.20858,0.7664834,-0.006752292,1,3,3149
103.142845,-0.25265816,0.16552767,1,3,3165
136.18437,0.14173166,-2.0743072,1,3,3182
86.81691,-0.9132741,2.350744,-1,3,3186
34.97867,-0.279523,-2.4024296,-1,3,3193
64.82156,-1.4007653,-2.6339712,1,3,3202
62.084312,-1.2136264,1.7414993,-1,3,3213
115.936966,0.60729903,1.6791449,1,3,3214
23.55147,1.7194253,-0.36210933,-1,3,3217
99.38479,-0.093648136,-1.5784167,1,3,3218
132.5678,-0.290448,1.945468,1,3,3226
19.771837,-1.6802545,2.0160391,-1,3,3227
19.454067,-0.3790726,-1.0577258,1,3,3228
55.29855,-0.7221154,-2.965425,1,3,3229
114.821304,0.86353123,-1.5323582,-1,3,3233
116.82379,0.5408963,-1.4230119,1,3,3238
20.160456,0.22623663,-1.2697022,1,3,3239
153.38687,0.21900904,2.6849632,-1,3,3242
23.277225,1.5408605,-1.0292203,-1,3,3244
127.36679,0.4138038,-1.6901037,1,3,3248
115.48982,-0.12568742,2.2785182,-1,3,3250
71.339966,1.3290033,-0.5928074,1,3,3254
40.043056,-0.33527413,0.42615685,-1,3,3261
47.86832,0.62664795,0.659024,1,3,3263
35.409653,0.6803335,-0.37106645,-1,3,3267
25.10297,-0.71927595,-1.1720171,1,3,3273
12.972356,2.2785022,2.9043996,1,3,3279
35.866608,-0.7991555,-1.162005,-1,3,3284
57.40292,0.53288984,3.0219843,1,3,3285
36.45987,-1.2767317,0.8841534,1,3,3286
102.292564,0.60189146,-0.3595186,1,3,3292
94.123405,-0.1378848,-2.2747173,-1,3,3294
134.83061,0.30728924,-1.206982,1,3,3295
156.83942,0.17680855,-2.5422003,1,3,3302
41.556305,-0.25352737,-0.25210816,-1,3,3308
27.043297,-0.68139523,-2.2364264,1,3,3310
69.040764,-1.0408876,1.9083107,-1,3,3317
134.50687,-0.27709872,-2.1853232,1,3,3325
137.81107,-0.012628915,0.7458225,1,3,3328
49.810417,0.009389737,0.36351258,1,3,3331
34.438766,-1.3871003,1.3077654,-1,3,3334
125.81983,0.30833894,-3.0850818,1,3,3335
104.87232,-0.5860066,-0.9966232,-1,3,3337
125.00662,0.4238598,-2.281816,1,3,3338
89.38078,-0.8907923,-2.9751248,-1,3,3339
111.63802,-0.43713644,0.5608231,-1,3,3341
79.670105,-0.61544687,-3.1012745,-1,3,3342
71.26065,-0.5671837,2.465072,-1,3,3345
35.405197,1.1977023,-1.9315745,-1,3,3348
23.752207,0.40298015,0.44918653,-1,3,3350
41.25101,-0.089393966,-2.1532757,1,3,3352
23.573467,-2.1731164,3.0067933,-1,3,3356
124.59235,-0.29614946,-0.6187458,-1,3,3357
120.81477,-0.033035178,-1.7409194,-1,3,3365
139.14406,-0.03836415,-0.5741463,-1,3,3366
24.081335,-0.9509793,-0.06891911,1,3,3377
130.99086,0.059402652,-1.7674576,-1,3,3380
49.765774,-0.7513861,0.042592604,-1,3,3394
17.245636,-1.1455575,-0.8526808,-1,3,3395
19.752243,1.3808506,-2.2989454,1,3,3397
97.799545,0.78148144,-0.69036776,1,3,3404
56.019306,0.38328415,1.6283977,1,3,3413
123.600235,-0.27170056,0.16876131,1,3,3425
29.822573,0.54461366,-1.4289405,-1,3,3428
125.25983,-0.3904881,-1.5909837,1,3,3433
12.361555,-1.4656603,0.6436509,-1,3,3435
46.90592,-0.80840397,2.4696226,-1,3,3454
46.55463,0.037022155,2.275573,-1,3,3463
63.311863,-0.09779339,1.6296057,1,3,3467
31.379993,-0.7625225,0.82363665,1,3,3469
91.17935,0.9619634,0.9909696,1,3,3472
30.416834,-1.3223227,2.6764412,-1,3,3475
89.95719,0.11488017,0.65154797,-1,3,3479
128.33855,0.0306018,-1.9801464,-1,3,3482
128.9678,0.21154644,2.7172563,-1,3,3485
33.30413,1.72399,0.7408368,1,3,3489
133.5528,0.1713784,-2.5986986,-1,3,3490
89.83686,-1.0039343,1.9866858,1,3,3494
49.145725,-0.58876556,-1.5776526,-1,3,3495
102.11783,0.47705144,-0.79863584,1,3,3503
43.23506,0.014550664,-1.2635044,1,3,3508
48.957233,0.1189028,2.4549375,-1,3,3523
57.934647,-1.5656115,-0.51452416,-1,3,3526
106.53375,-0.158565,0.6182293,1,3,3527
112.00558,0.78970087,0.28238702,-1,3,3529
55.54424,1.4609464,-2.355194,-1,3,3531
88.365364,0.018247474,-2.6135643,1,3,3544
104.20062,-1.0023885,3.042546,1,3,3561
40.94877,-1.3439053,3.120661,1,3,3564
62.550797,-0.244097,2.2867854,-1,3,3570
109.49621,-0.648171,-2.4271455,-1,3,3598
135.08148,-0.07711509,2.9785511,-1,3,3599
49.903824,-0.41681635,-1.1421907,-1,3,3603
130.54984,0.38017362,-1.7553927,-1,3,3617
56.79048,-0.20193233,-1.9968483,-1,3,3620
56.07871,-0.5216987,-2.4712942,1,3,3622
70.80985,0.18572272,-2.8864176,1,3,3623
24.534733,1.0234567,1.887679,-1,3,3627
62.642033,-0.7147555,-0.4112575,-1,3,3635
52.14433,-0.2134788,-1.6781224,1,3,3643
104.06981,0.5939589,2.8587296,1,3,3644
134.46857,0.07003721,0.914943,-1,3,3654
23.578375,-0.23853108,-1.2177943,-1,3,3658
123.42686,-0.40183905,-1.5839558,1,3,3665
38.598534,1.1274472,-2.9396179,1,3,3671
86.94735,0.15990856,1.7679182,-1,3,3676
44.745594,0.8884416,2.29035,1,3,3677
60.746918,-1.313179,-2.7423308,-1,3,3684
80.7709,0.22501267,0.15651181,1,3,3686
72.83606,-0.98664105,-0.41934416,-1,3,3687
102.74087,-0.25576806,-0.77837527,1,3,3688
118.374626,-0.59092903,-2.1511872,1,3,3695
33.671165,0.9059118,2.8935766,1,3,3700
51.976887,-0.5326842,2.1387222,-1,3,3702
34.263268,1.0948814,-2.7358136,-1,3,3714
103.072845,0.118265204,-0.7551769,1,3,3717
151.92583,-0.1465768,1.5628182,-1,3,3720
48.655945,-0.08597296,0.66103566,-1,3,3727
121.671295,0.31188938,0.56612736,-1,3,3737
133.64238,0.17882974,-0.047153782,-1,3,3755
50.274883,-0.5930133,2.925834,1,3,3756
123.22097,-0.45105624,3.0729554,1,3,3757
48.81742,-0.7983171,-1.86494,1,3,3771
39.618504,0.34043607,-0.46275327,-1,3,3777
84.021866,-0.8278066,-2.616014,1,3,3781
108.89362,0.44422412,-2.1621857,1,3,3786
130.69093,-0.54629374,1.6792239,1,3,3790
126.9994,0.48074293,-0.8086259,1,3,3792
35.105118,-0.32193205,-1.6028293,-1,3,3802
110.30302,0.70932925,1.9374244,-1,3,3804
156.83604,-0.06133402,-1.5082662,1,3,3805
27.845442,1.2624078,2.4048054,-1,3,3806
22.612455,-1.1313173,0.5247645,1,3,3812
135.97852,-0.41740134,0.54903686,1,3,3817
97.89735,-0.9267173,1.0102057,-1,3,3822
67.34574,0.06659439,2.636353,1,3,3832
25.260378,-0.11309117,-0.11584916,-1,3,3833
60.08227,-0.5941559,-2.1808543,-1,3,3843
5.7466483,2.68748,1.7285696,1,3,3855
109.3056,0.7729018,-2.14706,1,3,3862
73.401115,0.574274,-3.0218525,-1,3,3867
81.696976,1.1288906,-0.48240656,-1,3,3882
146.88704,-0.12778297,2.3777654,1,3,3889
98.318954,-0.741354,-3.116284,-1,3,3895
124.92426,0.25106567,-2.1856394,1,3,3904
5.456907,0.6070583,-1.1120719,-1,3,3906
119.05145,0.46286702,-1.22273,-1,3,3911
36.355442,-1.5324669,-0.5318322,-1,3,3915
23.786053,-0.39422598,1.7341149,1,3,3919
57.88288,0.33178866,-0.5949158,1,3,3926
56.228565,0.2616204,-1.7321745,1,3,3929
108.80637,-0.28401738,-1.1867232,1,3,3934
108.24457,0.68543154,1.8487095,1,3,3936
40.624134,0.3537872,0.39190358,1,3,3938
58.326096,0.6088114,1.7299743,1,3,3939
47.82607,-0.11821453,-2.3977184,1,3,3941
17.445702,-1.104206,1.7472545,1,3,3945
91.70781,0.039359223,-2.2071679,-1,3,3952
30.937372,-0.83640134,0.22915444,1,3,3958
80.36284,-0.57578003,2.5379767,1,3,3961
34.381878,0.038797535,-2.5938356,1,3,3962
83.15455,-0.74533725,-2.3192298,1,3,3966
61.67378,-0.13101897,0.32252043,-1,3,3967
104.13995,0.025636746,0.8043398,-1,3,3973
30.769167,1.0004864,0.347771,-1,3,3982
27.265524,1.2406906,-2.3491213,1,3,3983
129.28467,-0.14862232,-1.9569674,-1,3,3984
145.04756,-0.04379405,-0.7650243,-1,3,3987
106.553246,0.07421261,1.3614329,-1,3,3990
49.922222,-0.4964227,-1.5837125,1,3,3999
122.483925,0.49241328,0.9383345,-1,3,4001
119.97444,0.31413218,-0.45894626,1,3,4005
113.52108,0.58401936,0.13280894,-1,3,4012
82.48813,0.19531728,1.7844486,1,3,4017
113.399895,-0.40744522,-0.7681952,1,3,4021
19.050344,-0.52764755,-2.6477473,-1,3,4022
118.1319,0.32630718,-2.5336287,1,3,4026
53.84791,-0.30540517,0.71588475,-1,3,4028
137.98668,-0.20305145,-0.91568965,-1,3,4030
22.641012,-2.3604248,0.46225464,1,3,4040
1.314711,0.7979253,-2.6548972,1,3,4044
63.787186,-0.008145407,2.7180161,-1,3,4060
77.94921,0.9486667,1.5880575,1,3,4062
54.55908,1.0859259,-1.4263785,-1,3,4063
47.52803,-0.5109648,2.550945,-1,3,4065
87.97675,-1.1020893,1.9607017,1,3,4069
97.513084,0.22389841,1.4680274,-1,3,4074
41.291542,-0.08425581,0.014673226,-1,3,4085
124.12939,-0.23376912,-1.3438009,-1,3,4089
57.8631,0.28550684,1.0340548,1,3,4092
132.194,-0.20849979,-2.4330773,1,3,4096
112.72306,0.6231374,1.330351,-1,3,4104
129.94771,0.18315713,-0.11197147,-1,3,4105
67.91901,-0.17113756,-2.5481358,-1,3,4110
55.912174,-0.59767,-0.99089885,-1,3,4119
16.21091,1.397056,-0.2530703,1,3,4132
115.308334,-0.8042713,-1.3258741,1,3,4137
99.992935,0.03253761,-0.34908897,1,3,4154
111.01266,0.2186386,1.6555405,1,3,4157
43.07647,-0.09658592,-0.27677453,1,3,4158
27.969784,-0.865625,2.0645728,-1,3,4162
16.045586,-1.8877412,2.8893397,-1,3,4163
58.851097,-0.2643926,-1.3575034,-1,3,4165
113.17321,0.57944435,-1.3952144,1,3,4168
36.238605,1.1036131,0.9076811,-1,3,4172
102.06064,-0.8313575,-0.3200098,1,3,4183
135.58446,-0.028108614,3.04934,-1,3,4185
67.24517,0.62520784,-2.9898634,-1,3,4191
45.343395,-0.022536105,2.960518,1,3,4198
20.791773,0.37018034,2.9194562,-1,3,4201
60.832973,0.44507477,0.1786961,1,3,4204
142.83746,0.27492929,0.15450826,-1,3,4207
50.267643,0.4761548,2.530774,1,3,4208
96.785446,1.0014557,0.7547484,1,3,4213
22.448124,1.5186688,0.28197515,-1,3,4214
121.93715,-0.28779027,1.7212217,-1,3,4215
38.36019,1.7068053,1.8923211,1,3,4216
147.88684,-0.26874545,0.8003161,-1,3,4217
61.796,-0.32673228,-1.6297477,1,3,4220
87.50802,-0.40620115,0.34807482,1,3,4222
107.02933,-0.7074977,-1.3275175,1,3,4225
53.98713,-0.14039777,-2.12048,-1,3,4226
127.2681,0.287139,-1.4074371,-1,3,4243
32.05449,0.91023433,2.75543,-1,3,4246
136.92511,-0.01256437,-0.113062695,-1,3,4247
63.245033,-0.15305188,-0.96884596,1,3,4251
62.950047,0.12923233,0.8892522,1,3,4261
13.489682,-2.6025846,-0.56428456,1,3,4262
120.33548,-0.277283,1.4738473,-1,3,4266
55.243282,-0.32237792,2.8691897,-1,3,4267
65.08977,-0.80309767,0.636713,1,3,4271
135.30469,-0.36686704,-1.4250923,1,3,4283
61.89328,-1.4219749,1.3731092,-1,3,4284
33.139248,-0.37414557,1.9466763,-1,3,4293
106.63668,-0.7319607,0.80010915,-1,3,4297
111.33802,-0.25529408,2.9496393,-1,3,4301
37.328495,0.89252055,0.56074965,-1,3,4307
148.09938,0.09222343,-0.6571404,-1,3,4309
122.13646,-0.14415918,-3.1075468,1,3,4313
92.64354,0.56253964,1.5585847,-1,3,4325
36.038834,0.067874335,-0.6451327,-1,3,4326
14.026013,0.9566466,-1.9887184,1,3,4329
33.843594,-0.19438507,2.1118069,-1,3,4331
40.80093,-0.7927895,-2.152962,-1,3,4338
123.55592,0.2632603,-0.9230445,-1,3,4339
129.33675,0.3261664,1.2903655,-1,3,4342
26.51913,-1.4608892,-0.8784408,-1,3,4343
46.187763,0.56603885,2.6807356,1,3,4344
39.08876,-1.0354347,-1.329034,-1,3,4347
136.94725,0.08992735,1.7101701,1,3,4349
134.77925,-0.039654765,-0.6499418,-1,3,4360
72.761604,1.1373569,2.8879693,1,3,4370
70.82134,1.2368354,-1.7536244,-1,3,4376
111.77486,0.6437966,1.951349,1,3,4380
47.660343,-0.5669738,-1.7137402,1,3,4381
128.03246,0.4129368,-2.656783,1,3,4394
67.105225,1.086653,2.698403,-1,3,4396
66.011765,-0.21775068,1.7227392,-1,3,4397
121.10848,-0.088822424,0.58205974,1,3,4409
117.10334,0.084057175,-1.9344554,-1,3,4412
40.730625,0.40446678,-0.5401589,1,3,4414
98.190384,-0.976625,-1.0460718,-1,3,4416
2.2297993,0.2969938,-1.7108325,-1,3,4418
52.695168,0.46086243,-0.7137968,-1,3,4423
83.70578,0.22283745,2.5858388,-1,3,4432
63.81823,-0.30379543,-2.2667613,1,3,4435
41.154213,0.05255967,2.9982235,1,3,4438
124.47762,0.31189638,0.69920546,1,3,4447
33.460728,-0.9979022,1.292886,-1,3,4453
90.46507,-0.19272204,1.3158591,-1,3,4455
141.6429,0.2720291,0.74340594,1,3,4459
28.133436,0.4874563,-2.310461,1,3,4461
22.88398,2.3302827,0.4751088,-1,3,4463
40.377472,0.35919282,2.9379804,1,3,4466
62.958557,-1.3859612,0.8302254,-1,3,4474
33.6951,0.5904107,2.1125088,-1,3,4475
137.54773,0.17240036,2.2404723,-1,3,4481
94.30153,0.16400918,-0.73367107,1,3,4482
154.29112,0.17807826,3.0094137,1,3,4495
151.90076,-0.20142817,1.9877392,1,3,4496
136.4951,-0.43723157,-0.41951358,1,3,4497
43.691856,-0.15552874,-0.47139862,1,3,4503
47.560745,-0.9228098,-1.2400084,-1,3,4516
50.644955,0.36746854,-2.2502418,-1,3,4517
138.75093,-0.43423513,1.0525494,1,3,4519
42.834312,0.7934842,-1.0540041,1,3,4522
34.214584,2.038322,1.3169454,-1,3,4537
139.83887,-0.059648488,-1.0109339,-1,3,4574
125.330444,-0.18267074,0.79277354,1,3,4577
42.897182,-0.3452399,1.1177207,1,3,4578
53.082157,0.6872631,-1.7046882,-1,3,4584
140.39499,-0.5021132,-2.4165275,-1,3,4585
136.32512,0.06158775,-0.40677434,-1,3,4586
113.04646,0.69841623,1.4812254,-1,3,4588
52.727512,-0.71433944,-2.2092175,-1,3,4590
133.26183,-0.25141275,-1.3913845,1,3,4608
156.60818,0.046404216,1.176853,1,3,4613
12.302454,0.480571,-2.510786,-1,3,4614
25.80409,-1.2252631,0.041306168,-1,3,4622
119.731415,0.62722784,1.0368762,-1,3,4624
98.576416,0.107802026,-0.88561314,1,3,4626
66.20242,0.044966724,0.6674132,1,3,4636
130.77368,-0.18385874,-1.3747857,-1,3,4643
37.939613,0.5225455,-0.11920538,1,3,4647
141.13249,-0.10908209,0.35821822,-1,3,4648
1.0023975,-0.12566994,-1.3420811,-1,3,4650
87.39162,-0.59644645,-2.3900375,-1,3,4658
47.915813,-0.10294945,-1.5664856,1,3,4662
96.79597,0.8702166,-2.4909215,-1,3,4671
57.653797,-1.0575222,-1.4191082,-1,3,4674
47.536156,-0.48186943,0.59827167,-1,3,4679
32.328262,0.33156317,0.90194947,-1,3,4680
32.757782,1.2281609,0.10365696,1,3,4686
69.6179,1.1283379,3.1217775,1,3,4695
125.98704,0.37790206,0.9441804,1,3,4705
30.967285,0.829583,-2.4371858,-1,3,4706
146.43651,0.3789444,0.57052547,1,3,4713
118.2689,-0.73221034,-1.160674,-1,3,4719
105.09794,-0.59633034,0.35786572,-1,3,4721
129.97287,-0.0038121373,-2.677986,1,3,4725
107.50107,0.47905514,2.3904164,-1,3,4743
144.7295,0.3931277,0.6087907,1,3,4754
5.711449,-1.2759386,-2.0253868,-1,3,4759
51.94758,0.594783,-0.59590733,-1,3,4763
79.96674,-1.2672993,-1.1590666,1,3,4772
42.37105,0.47928673,-2.459132,1,3,4778
56.16664,-0.34447125,1.7648536,1,3,4780
53.979572,0.9707807,2.493057,1,3,4785
1.4048145,-0.6013196,1.1458786,-1,3,4787
21.028936,1.6628971,-1.5946465,1,3,4792
95.730606,-1.0152452,-2.1224477,-1,3,4796
95.730606,-1.0152452,-2.1224477,-1,3,4796
46.430424,-1.7082256,2.644545,-1,3,4806
34.169693,-0.65096664,-1.2017394,-1,3,4807
84.64023,-0.9408675,1.7543068,-1,3,4809
96.64324,0.54931885,-2.9708338,1,3,4813
151.82425,-0.29375866,2.9613314,1,3,4816
43.78577,-0.1057653,2.7984746,1,3,4817
120.405136,-0.090575784,2.5191557,1,3,4821
117.65224,0.74162674,-1.0532179,-1,3,4822
127.02602,0.539223,2.5365195,-1,3,4830
25.912521,0.18703365,-3.1008878,-1,3,4835
91.0675,-1.040764,2.8096313,1,3,4839
152.37886,0.34126878,1.9614633,-1,3,4842
72.37184,-0.089703955,-1.5374528,1,3,4853
42.58629,0.84807515,1.8820679,-1,3,4858
20.938038,1.5188323,0.4823872,1,3,4859
58.5046,0.042591766,0.24931455,1,3,4869
93.24382,-1.0572966,0.6447689,1,3,4879
71.15034,-0.31946924,-1.3186287,-1,3,4880
5.895557,0.78855586,-2.7976422,1,3,4881
75.3792,0.62519854,-1.9862199,1,3,4894
58.600086,-1.1159936,1.558568,1,3,4895
73.967186,-0.047557376,-2.3514137,1,3,4906
18.354435,-1.7550234,0.6445358,-1,3,4911
70.44297,-0.06805073,3.1047392,-1,3,4916
30.013838,0.97402817,1.569667,1,3,4919
128.61183,-0.29224163,0.82882303,1,3,4925
37.17428,-0.68044764,1.7773379,-1,3,4929
49.86975,0.6196131,1.892875,-1,3,4930
124.897766,-0.15074001,0.62525326,1,3,4933
60.32061,1.0713356,-0.916081,1,3,4937
43.086006,0.6349712,-1.8556757,1,3,4938
30.63272,-1.6412506,0.59306383,-1,3,4946
30.36819,-1.002366,0.63585705,1,3,4947
61.350693,-0.1351824,1.5051087,1,3,4949
20.96249,1.2573435,1.8964579,-1,3,4957
62.33003,0.26755124,-0.1751132,1,3,4978
108.518364,-0.4337565,-0.80376273,-1,3,4980
143.22005,-0.41016257,1.6120806,1,3,4983
32.8088,-0.21038167,-2.2391617,-1,3,4990
37.281452,-1.1518258,-2.4809818,1,3,4995
21.956118,-1.063511,1.8089688,1,3,5000
36.211395,1.1889642,3.0038934,1,3,5004
129.34831,0.42866537,0.7386056,-1,3,5006
63.274334,0.31451955,2.8174107,1,3,5009
33.04339,-1.1697726,-1.5882733,1,3,5013
71.99062,-0.009779812,-1.8711022,-1,3,5014
124.62468,0.08055411,-1.8746742,-1,3,5022
147.13078,0.13456698,-1.550372,1,3,5027
153.7964,0.06898993,0.7759874,1,3,5030
81.14068,-0.87674075,-0.24113254,-1,3,5034
101.06389,-0.7656669,0.6765288,-1,3,5040
63.41962,1.3319069,1.7075348,-1,3,5046
31.010319,1.2144792,0.27632338,-1,3,5055
69.71292,1.2109696,-1.1632239,1,3,5074
13.232399,-0.38315034,0.1180142,-1,3,5075
34.917767,2.0554712,0.991571,-1,3,5076
160.48442,0.0971436,3.1404305,1,3,5077
49.135475,0.42794207,-2.2317975,1,3,5080
121.051315,0.11197614,0.61431104,-1,3,5085
28.001469,1.4178127,0.7427239,-1,3,5088
28.416048,-0.9620637,-2.8314168,-1,3,5089
142.50952,-0.44725353,2.7049909,1,3,5098
19.80382,-0.7755455,0.32416025,-1,3,5099
108.80114,-0.53786856,-2.765123,1,3,5107
37.451782,0.59626365,-1.2977564,-1,3,5111
91.17993,0.7767745,-3.1224816,1,3,5118
145.28189,0.46156582,2.262662,1,3,5122
95.19927,-0.24176061,-0.8254133,-1,3,5124
121.70951,0.13342848,2.418079,1,3,5125
72.29579,1.2646807,-0.080549985,1,3,5132
59.307453,0.06459219,-0.25023073,1,3,5141
132.63354,0.32295856,2.0710616,1,3,5148
26.428932,-0.5877377,-0.37916356,1,3,5151
156.3721,0.2066889,-2.3584611,-1,3,5158
95.70934,0.679692,0.7419612,1,3,5173
27.994503,-0.8556148,-0.9514843,1,3,5174
97.66904,-0.9592021,-2.4226685,1,3,5182
85.33396,0.6230701,1.7645087,-1,3,5185
127.29922,0.13595323,3.1360524,-1,3,5187
17.62902,1.8917578,2.119753,1,3,5204
57.739388,-0.2918349,-0.8923877,-1,3,5231
46.36857,-0.58453083,0.37146512,-1,3,5240
78.445,0.63611895,2.2415223,1,3,5244
57.03821,0.47564173,-3.0007298,1,3,5246
131.58807,-0.02101969,1.958957,1,3,5248
48.85111,-0.27106342,0.21428066,1,3,5251
78.08005,-0.89545596,1.8566577,1,3,5291
49.390472,-0.3182068,2.716685,1,3,5292
36.83051,0.8283076,1.3474144,-1,3,5294
47.696434,0.30021906,0.2884173,-1,3,5297
136.41847,-0.08477052,-2.2319686,1,3,5298
121.718704,-0.20561932,-2.918381,1,3,5306
8.129926,-1.1054959,-1.7574561,1,3,5313
88.15677,-1.0277876,-2.788367,-1,3,5322
23.446161,0.81528896,1.0402468,-1,3,5350
64.185425,0.06292222,-0.6909444,-1,3,5353
57.914898,-0.9903163,2.78655,1,3,5357
123.35113,-0.6067393,1.5746951,1,3,5359
45.493534,0.3595773,-0.6290152,1,3,5360
31.211302,-0.36368802,-0.3994429,1,3,5369
112.99324,-0.25704426,-1.7879249,-1,3,5377
127.24245,0.29578972,-2.3055856,1,3,5381
119.1517,-0.18066016,0.24936274,-1,3,5385
74.92816,-1.1776364,-1.1022297,-1,3,5393
49.956623,-1.5959018,0.2981382,-1,3,5400
35.891087,1.2426475,-1.6466241,-1,3,5427
45.703682,-0.25011495,-2.0619028,-1,3,5428
45.781994,0.34269103,-0.4688109,1,3,5437
50.27474,0.5884973,2.1741705,-1,3,5441
118.04195,0.26914015,1.801264,-1,3,5447
46.88556,0.58862597,0.36688015,-1,3,5458
107.43701,0.3611739,2.9227586,1,3,5459
12.524145,-1.7857938,-0.65275437,1,3,5460
2.107884,0.2885093,-3.0143952,1,3,5462
38.861416,0.6185551,-2.6844995,1,3,5464
115.42518,-0.59273994,1.7910309,1,3,5468
122.29147,-0.08733787,-1.6596553,1,3,5471
17.922607,-1.6723872,-1.5179595,1,3,5475
34.85619,-0.6521127,-1.2008878,-1,3,5482
113.58283,-0.27576753,2.058285,1,3,5485
100.31805,-0.8418103,-2.7067816,-1,3,5492
40.993286,-1.0103914,-2.7439432,1,3,5494
24.611244,-0.98545015,-1.4189737,-1,3,5516
114.037,0.67943895,-0.34761605,-1,3,5517
60.864742,-0.51306045,-1.3295962,-1,3,5524
66.431694,0.7019485,-2.466032,-1,3,5528
76.94695,-1.012081,2.1956022,-1,3,5530
25.029148,1.6221287,2.6289814,-1,3,5538
40.915436,-0.9059857,0.2701504,1,3,5543
13.407018,1.8943597,2.0552943,-1,3,5544
24.2844,1.2395799,1.544196,-1,3,5547
46.097107,-0.39071798,0.7247408,1,3,5550
121.77379,-0.4674081,0.4803315,-1,3,5551
117.555885,-0.40062824,-1.0789796,1,3,5552
118.09077,-0.032050412,-2.3968978,-1,3,5560
88.394424,0.033390522,-2.122375,-1,3,5574
54.806953,-1.4233792,-0.5108998,-1,3,5576
33.458145,-0.34796348,1.1859092,-1,3,5580
32.052288,0.9733595,1.0926862,1,3,5584
142.73996,-0.009096793,1.2090199,-1,3,5585
40.90286,0.37974644,2.749426,-1,3,5586
61.146275,0.5226636,0.7208363,1,3,5588
44.488876,0.27953538,1.7157463,-1,3,5598
26.58394,-1.3056014,1.530556,1,3,5603
117.128105,0.09583237,-2.3506048,1,3,5605
2.8410492,-0.37688076,2.782701,-1,3,5609
113.84424,0.376149,0.5551662,1,3,5611
101.58084,0.623601,2.0842714,-1,3,5618
128.07738,0.1847485,1.1803551,1,3,5626
11.606286,-1.9970983,0.2091554,-1,3,5640
41.757793,1.8638465,2.667604,1,3,5641
96.01288,-0.6471953,2.4556267,1,3,5643
79.99763,-1.094885,1.7772393,-1,3,5650
109.53475,0.43211246,2.773415,1,3,5653
145.57765,0.13639817,-2.3134348,1,3,5655
152.58939,-0.10792516,-1.99203,1,3,5657
69.63208,0.29950026,-0.8966953,-1,3,5661
125.83331,-0.4001275,-1.6165698,1,3,5668
139.20613,-0.034111302,2.4957988,-1,3,5671
30.154797,0.647615,2.740395,1,3,5672
25.694006,0.64744574,-1.0223972,1,3,5674
104.79209,-0.4730362,0.70392495,1,3,5679
25.578203,-1.137399,-2.2715843,-1,3,5685
